Student_ID,Year,Domain,Difficulty,Correct,Score
2024FE136,2024,DSA,Moderate,0,0
2024FE136,2024,DSA,Difficult,0,0
2024FE136,2024,DBMS,Easy,1,10
2024FE136,2024,DBMS,Difficult,1,10
2024FE136,2024,DBMS,Easy,0,0
2024FE136,2024,OS,Moderate,0,0
2024FE136,2024,OS,Difficult,1,10
2024FE136,2024,OS,Moderate,0,0
2024FE136,2024,CN,Difficult,0,0
2024FE136,2024,CN,Moderate,0,0
2024FE136,2024,CN,Moderate,0,0
2024FE136,2024,Aptitude,Easy,0,0
2024FE136,2024,Aptitude,Easy,1,10
2024FE136,2024,Aptitude,Easy,0,0
2024FE137,2024,DSA,Moderate,1,10
2024FE137,2024,DSA,Difficult,1,10
2024FE137,2024,DSA,Difficult,0,0
2024FE137,2024,DBMS,Difficult,0,0
2024FE137,2024,DBMS,Easy,0,0
2024FE137,2024,DBMS,Easy,1,10
2024FE137,2024,OS,Easy,0,0
2024FE137,2024,OS,Difficult,1,10
2024FE137,2024,OS,Difficult,0,0
2024FE137,2024,CN,Moderate,1,10
2024FE137,2024,CN,Moderate,1,10
2024FE137,2024,CN,Easy,0,0
2024FE137,2024,Aptitude,Easy,0,0
2024FE137,2024,Aptitude,Easy,0,0
2024FE137,2024,Aptitude,Moderate,1,10
2024FE138,2024,DSA,Moderate,1,10
2024FE138,2024,DSA,Difficult,1,10
2024FE138,2024,DSA,Easy,0,0
2024FE138,2024,DBMS,Difficult,1,10
2024FE138,2024,DBMS,Moderate,0,0
2024FE138,2024,DBMS,Difficult,1,10
2024FE138,2024,OS,Difficult,0,0
2024FE138,2024,OS,Moderate,0,0
2024FE138,2024,OS,Difficult,1,10
2024FE138,2024,CN,Difficult,0,0
2024FE138,2024,CN,Moderate,0,0
2024FE138,2024,CN,Moderate,1,10
2024FE138,2024,Aptitude,Moderate,0,0
2024FE138,2024,Aptitude,Easy,1,10
2024FE138,2024,Aptitude,Easy,0,0
2024FE139,2024,DSA,Moderate,0,0
2024FE139,2024,DSA,Difficult,0,0
2024FE139,2024,DSA,Easy,0,0
2024FE139,2024,DBMS,Moderate,1,10
2024FE139,2024,DBMS,Moderate,1,10
2024FE139,2024,DBMS,Moderate,1,10
2024FE139,2024,OS,Moderate,0,0
2024FE139,2024,OS,Easy,0,0
2024FE139,2024,OS,Easy,1,10
2024FE139,2024,CN,Moderate,0,0
2024FE139,2024,CN,Moderate,1,10
2024FE139,2024,CN,Easy,0,0
2024FE139,2024,Aptitude,Difficult,1,10
2024FE139,2024,Aptitude,Moderate,1,10
2024FE139,2024,Aptitude,Difficult,0,0
2024FE140,2024,DSA,Easy,1,10
2024FE140,2024,DSA,Moderate,0,0
2024FE140,2024,DSA,Difficult,1,10
2024FE140,2024,DBMS,Easy,0,0
2024FE140,2024,DBMS,Difficult,1,10
2024FE140,2024,DBMS,Easy,0,0
2024FE140,2024,OS,Easy,1,10
2024FE140,2024,OS,Difficult,0,0
2024FE140,2024,OS,Moderate,1,10
2024FE140,2024,CN,Easy,1,10
2024FE140,2024,CN,Easy,1,10
2024FE140,2024,CN,Moderate,0,0
2024FE140,2024,Aptitude,Difficult,1,10
2024FE140,2024,Aptitude,Moderate,0,0
2024FE140,2024,Aptitude,Easy,0,0
2024FE141,2024,DSA,Easy,0,0
2024FE141,2024,DSA,Difficult,1,10
2024FE141,2024,DSA,Moderate,0,0
2024FE141,2024,DBMS,Easy,0,0
2024FE141,2024,DBMS,Easy,0,0
2024FE141,2024,DBMS,Easy,1,10
2024FE141,2024,OS,Easy,1,10
2024FE141,2024,OS,Moderate,0,0
2024FE141,2024,OS,Moderate,0,0
2024FE141,2024,CN,Easy,0,0
2024FE141,2024,CN,Moderate,0,0
2024FE141,2024,CN,Difficult,0,0
2024FE141,2024,Aptitude,Easy,1,10
2024FE141,2024,Aptitude,Easy,1,10
2024FE141,2024,Aptitude,Easy,0,0
2024FE142,2024,DSA,Easy,0,0
2024FE142,2024,DSA,Easy,0,0
2024FE142,2024,DSA,Difficult,0,0
2024FE142,2024,DBMS,Easy,0,0
2024FE142,2024,DBMS,Moderate,0,0
2024FE142,2024,DBMS,Moderate,0,0
2024FE142,2024,OS,Moderate,1,10
2024FE142,2024,OS,Moderate,1,10
2024FE142,2024,OS,Easy,0,0
2024FE142,2024,CN,Moderate,1,10
2024FE142,2024,CN,Easy,0,0
2024FE142,2024,CN,Moderate,0,0
2024FE142,2024,Aptitude,Difficult,0,0
2024FE142,2024,Aptitude,Moderate,1,10
2024FE142,2024,Aptitude,Easy,1,10
2024FE143,2024,DSA,Difficult,1,10
2024FE143,2024,DSA,Moderate,1,10
2024FE143,2024,DSA,Difficult,0,0
2024FE143,2024,DBMS,Easy,1,10
2024FE143,2024,DBMS,Moderate,1,10
2024FE143,2024,DBMS,Moderate,1,10
2024FE143,2024,OS,Easy,0,0
2024FE143,2024,OS,Easy,0,0
2024FE143,2024,OS,Easy,1,10
2024FE143,2024,CN,Moderate,1,10
2024FE143,2024,CN,Easy,0,0
2024FE143,2024,CN,Difficult,1,10
2024FE143,2024,Aptitude,Easy,1,10
2024FE143,2024,Aptitude,Difficult,1,10
2024FE143,2024,Aptitude,Easy,0,0
2024FE144,2024,DSA,Difficult,1,10
2024FE144,2024,DSA,Easy,1,10
2024FE144,2024,DSA,Easy,0,0
2024FE144,2024,DBMS,Moderate,0,0
2024FE144,2024,DBMS,Difficult,1,10
2024FE144,2024,DBMS,Easy,1,10
2024FE144,2024,OS,Difficult,1,10
2024FE144,2024,OS,Difficult,1,10
2024FE144,2024,OS,Difficult,1,10
2024FE144,2024,CN,Moderate,1,10
2024FE144,2024,CN,Difficult,1,10
2024FE144,2024,CN,Moderate,0,0
2024FE144,2024,Aptitude,Easy,1,10
2024FE144,2024,Aptitude,Easy,1,10
2024FE144,2024,Aptitude,Difficult,0,0
2024FE145,2024,DSA,Easy,1,10
2024FE145,2024,DSA,Difficult,0,0
2024FE145,2024,DSA,Easy,1,10
2024FE145,2024,DBMS,Easy,0,0
2024FE145,2024,DBMS,Easy,1,10
2024FE145,2024,DBMS,Easy,0,0
2024FE145,2024,OS,Easy,0,0
2024FE145,2024,OS,Easy,1,10
2024FE145,2024,OS,Difficult,1,10
2024FE145,2024,CN,Easy,1,10
2024FE145,2024,CN,Moderate,0,0
2024FE145,2024,CN,Difficult,0,0
2024FE145,2024,Aptitude,Moderate,1,10
2024FE145,2024,Aptitude,Easy,1,10
2024FE145,2024,Aptitude,Difficult,1,10
2024FE146,2024,DSA,Difficult,0,0
2024FE146,2024,DSA,Easy,0,0
2024FE146,2024,DSA,Difficult,0,0
2024FE146,2024,DBMS,Difficult,1,10
2024FE146,2024,DBMS,Easy,0,0
2024FE146,2024,DBMS,Easy,0,0
2024FE146,2024,OS,Moderate,0,0
2024FE146,2024,OS,Moderate,1,10
2024FE146,2024,OS,Easy,1,10
2024FE146,2024,CN,Moderate,0,0
2024FE146,2024,CN,Easy,0,0
2024FE146,2024,CN,Moderate,0,0
2024FE146,2024,Aptitude,Difficult,0,0
2024FE146,2024,Aptitude,Difficult,0,0
2024FE146,2024,Aptitude,Easy,0,0
2024FE147,2024,DSA,Moderate,1,10
2024FE147,2024,DSA,Difficult,1,10
2024FE147,2024,DSA,Difficult,0,0
2024FE147,2024,DBMS,Easy,0,0
2024FE147,2024,DBMS,Difficult,0,0
2024FE147,2024,DBMS,Easy,1,10
2024FE147,2024,OS,Easy,0,0
2024FE147,2024,OS,Moderate,0,0
2024FE147,2024,OS,Moderate,1,10
2024FE147,2024,CN,Easy,0,0
2024FE147,2024,CN,Easy,0,0
2024FE147,2024,CN,Moderate,0,0
2024FE147,2024,Aptitude,Difficult,1,10
2024FE147,2024,Aptitude,Easy,1,10
2024FE147,2024,Aptitude,Moderate,1,10
2024FE148,2024,DSA,Easy,1,10
2024FE148,2024,DSA,Easy,1,10
2024FE148,2024,DSA,Difficult,1,10
2024FE148,2024,DBMS,Moderate,1,10
2024FE148,2024,DBMS,Difficult,1,10
2024FE148,2024,DBMS,Difficult,0,0
2024FE148,2024,OS,Easy,0,0
2024FE148,2024,OS,Easy,1,10
2024FE148,2024,OS,Easy,1,10
2024FE148,2024,CN,Easy,1,10
2024FE148,2024,CN,Difficult,0,0
2024FE148,2024,CN,Moderate,1,10
2024FE148,2024,Aptitude,Difficult,1,10
2024FE148,2024,Aptitude,Difficult,0,0
2024FE148,2024,Aptitude,Easy,0,0
2024FE149,2024,DSA,Difficult,1,10
2024FE149,2024,DSA,Moderate,0,0
2024FE149,2024,DSA,Easy,0,0
2024FE149,2024,DBMS,Easy,1,10
2024FE149,2024,DBMS,Easy,0,0
2024FE149,2024,DBMS,Moderate,0,0
2024FE149,2024,OS,Easy,0,0
2024FE149,2024,OS,Difficult,0,0
2024FE149,2024,OS,Easy,1,10
2024FE149,2024,CN,Easy,0,0
2024FE149,2024,CN,Difficult,1,10
2024FE149,2024,CN,Difficult,1,10
2024FE149,2024,Aptitude,Easy,0,0
2024FE149,2024,Aptitude,Easy,1,10
2024FE149,2024,Aptitude,Difficult,1,10
2024FE150,2024,DSA,Difficult,1,10
2024FE150,2024,DSA,Easy,1,10
2024FE150,2024,DSA,Easy,0,0
2024FE150,2024,DBMS,Easy,0,0
2024FE150,2024,DBMS,Difficult,0,0
2024FE150,2024,DBMS,Difficult,1,10
2024FE150,2024,OS,Moderate,0,0
2024FE150,2024,OS,Difficult,1,10
2024FE150,2024,OS,Difficult,0,0
2024FE150,2024,CN,Moderate,0,0
2024FE150,2024,CN,Difficult,1,10
2024FE150,2024,CN,Easy,1,10
2024FE150,2024,Aptitude,Easy,1,10
2024FE150,2024,Aptitude,Moderate,1,10
2024FE150,2024,Aptitude,Easy,0,0
2025FE101,2025,DSA,Moderate,1,10
2025FE101,2025,DSA,Difficult,0,0
2025FE101,2025,DSA,Difficult,1,10
2025FE101,2025,DBMS,Moderate,0,0
2025FE101,2025,DBMS,Moderate,1,10
2025FE101,2025,DBMS,Easy,0,0
2025FE101,2025,OS,Easy,0,0
2025FE101,2025,OS,Moderate,0,0
2025FE101,2025,OS,Moderate,1,10
2025FE101,2025,CN,Difficult,1,10
2025FE101,2025,CN,Moderate,0,0
2025FE101,2025,CN,Moderate,0,0
2025FE101,2025,Aptitude,Easy,1,10
2025FE101,2025,Aptitude,Difficult,1,10
2025FE101,2025,Aptitude,Moderate,1,10
2025FE102,2025,DSA,Moderate,0,0
2025FE102,2025,DSA,Easy,0,0
2025FE102,2025,DSA,Moderate,0,0
2025FE102,2025,DBMS,Difficult,1,10
2025FE102,2025,DBMS,Moderate,1,10
2025FE102,2025,DBMS,Moderate,1,10
2025FE102,2025,OS,Easy,1,10
2025FE102,2025,OS,Easy,0,0
2025FE102,2025,OS,Difficult,1,10
2025FE102,2025,CN,Easy,0,0
2025FE102,2025,CN,Easy,0,0
2025FE102,2025,CN,Moderate,0,0
2025FE102,2025,Aptitude,Easy,1,10
2025FE102,2025,Aptitude,Moderate,0,0
2025FE102,2025,Aptitude,Moderate,0,0
2025FE103,2025,DSA,Easy,1,10
2025FE103,2025,DSA,Easy,1,10
2025FE103,2025,DSA,Moderate,1,10
2025FE103,2025,DBMS,Moderate,1,10
2025FE103,2025,DBMS,Difficult,1,10
2025FE103,2025,DBMS,Easy,0,0
2025FE103,2025,OS,Easy,0,0
2025FE103,2025,OS,Difficult,0,0
2025FE103,2025,OS,Easy,0,0
2025FE103,2025,CN,Easy,1,10
2025FE103,2025,CN,Moderate,0,0
2025FE103,2025,CN,Easy,0,0
2025FE103,2025,Aptitude,Easy,1,10
2025FE103,2025,Aptitude,Easy,0,0
2025FE103,2025,Aptitude,Easy,0,0
2025FE104,2025,DSA,Easy,1,10
2025FE104,2025,DSA,Easy,1,10
2025FE104,2025,DSA,Moderate,0,0
2025FE104,2025,DBMS,Easy,1,10
2025FE104,2025,DBMS,Easy,1,10
2025FE104,2025,DBMS,Difficult,1,10
2025FE104,2025,OS,Difficult,1,10
2025FE104,2025,OS,Easy,0,0
2025FE104,2025,OS,Difficult,0,0
2025FE104,2025,CN,Easy,0,0
2025FE104,2025,CN,Easy,0,0
2025FE104,2025,CN,Moderate,1,10
2025FE104,2025,Aptitude,Difficult,0,0
2025FE104,2025,Aptitude,Easy,0,0
2025FE104,2025,Aptitude,Easy,1,10
2025FE105,2025,DSA,Easy,1,10
2025FE105,2025,DSA,Difficult,1,10
2025FE105,2025,DSA,Difficult,1,10
2025FE105,2025,DBMS,Difficult,1,10
2025FE105,2025,DBMS,Moderate,1,10
2025FE105,2025,DBMS,Easy,0,0
2025FE105,2025,OS,Moderate,1,10
2025FE105,2025,OS,Easy,1,10
2025FE105,2025,OS,Moderate,0,0
2025FE105,2025,CN,Easy,0,0
2025FE105,2025,CN,Difficult,0,0
2025FE105,2025,CN,Difficult,0,0
2025FE105,2025,Aptitude,Difficult,0,0
2025FE105,2025,Aptitude,Difficult,1,10
2025FE105,2025,Aptitude,Moderate,1,10
2025FE106,2025,DSA,Easy,1,10
2025FE106,2025,DSA,Moderate,0,0
2025FE106,2025,DSA,Moderate,1,10
2025FE106,2025,DBMS,Moderate,0,0
2025FE106,2025,DBMS,Moderate,0,0
2025FE106,2025,DBMS,Difficult,1,10
2025FE106,2025,OS,Easy,0,0
2025FE106,2025,OS,Easy,0,0
2025FE106,2025,OS,Difficult,1,10
2025FE106,2025,CN,Difficult,0,0
2025FE106,2025,CN,Easy,0,0
2025FE106,2025,CN,Moderate,0,0
2025FE106,2025,Aptitude,Easy,0,0
2025FE106,2025,Aptitude,Moderate,1,10
2025FE106,2025,Aptitude,Moderate,1,10
2025FE107,2025,DSA,Moderate,1,10
2025FE107,2025,DSA,Moderate,0,0
2025FE107,2025,DSA,Easy,0,0
2025FE107,2025,DBMS,Moderate,1,10
2025FE107,2025,DBMS,Easy,1,10
2025FE107,2025,DBMS,Moderate,0,0
2025FE107,2025,OS,Easy,0,0
2025FE107,2025,OS,Easy,0,0
2025FE107,2025,OS,Moderate,1,10
2025FE107,2025,CN,Difficult,0,0
2025FE107,2025,CN,Moderate,0,0
2025FE107,2025,CN,Moderate,1,10
2025FE107,2025,Aptitude,Difficult,0,0
2025FE107,2025,Aptitude,Easy,1,10
2025FE107,2025,Aptitude,Difficult,0,0
2025FE108,2025,DSA,Difficult,0,0
2025FE108,2025,DSA,Moderate,0,0
2025FE108,2025,DSA,Moderate,1,10
2025FE108,2025,DBMS,Moderate,0,0
2025FE108,2025,DBMS,Difficult,1,10
2025FE108,2025,DBMS,Difficult,0,0
2025FE108,2025,OS,Easy,1,10
2025FE108,2025,OS,Difficult,0,0
2025FE108,2025,OS,Easy,1,10
2025FE108,2025,CN,Easy,1,10
2025FE108,2025,CN,Easy,0,0
2025FE108,2025,CN,Moderate,1,10
2025FE108,2025,Aptitude,Moderate,0,0
2025FE108,2025,Aptitude,Easy,0,0
2025FE108,2025,Aptitude,Easy,1,10
2025FE109,2025,DSA,Difficult,0,0
2025FE109,2025,DSA,Difficult,1,10
2025FE109,2025,DSA,Easy,1,10
2025FE109,2025,DBMS,Moderate,1,10
2025FE109,2025,DBMS,Easy,1,10
2025FE109,2025,DBMS,Easy,0,0
2025FE109,2025,OS,Moderate,0,0
2025FE109,2025,OS,Difficult,0,0
2025FE109,2025,OS,Moderate,0,0
2025FE109,2025,CN,Moderate,1,10
2025FE109,2025,CN,Easy,1,10
2025FE109,2025,CN,Moderate,0,0
2025FE109,2025,Aptitude,Easy,1,10
2025FE109,2025,Aptitude,Difficult,1,10
2025FE109,2025,Aptitude,Difficult,1,10
2025FE110,2025,DSA,Easy,1,10
2025FE110,2025,DSA,Easy,1,10
2025FE110,2025,DSA,Difficult,1,10
2025FE110,2025,DBMS,Moderate,1,10
2025FE110,2025,DBMS,Easy,1,10
2025FE110,2025,DBMS,Easy,1,10
2025FE110,2025,OS,Easy,1,10
2025FE110,2025,OS,Difficult,0,0
2025FE110,2025,OS,Difficult,0,0
2025FE110,2025,CN,Difficult,1,10
2025FE110,2025,CN,Difficult,1,10
2025FE110,2025,CN,Difficult,0,0
2025FE110,2025,Aptitude,Moderate,1,10
2025FE110,2025,Aptitude,Difficult,0,0
2025FE110,2025,Aptitude,Easy,0,0
2025FE111,2025,DSA,Difficult,1,10
2025FE111,2025,DSA,Easy,1,10
2025FE111,2025,DSA,Moderate,1,10
2025FE111,2025,DBMS,Easy,0,0
2025FE111,2025,DBMS,Easy,1,10
2025FE111,2025,DBMS,Difficult,1,10
2025FE111,2025,OS,Moderate,1,10
2025FE111,2025,OS,Easy,0,0
2025FE111,2025,OS,Difficult,0,0
2025FE111,2025,CN,Difficult,0,0
2025FE111,2025,CN,Moderate,0,0
2025FE111,2025,CN,Easy,1,10
2025FE111,2025,Aptitude,Easy,0,0
2025FE111,2025,Aptitude,Moderate,1,10
2025FE111,2025,Aptitude,Easy,0,0
2025FE112,2025,DSA,Easy,1,10
2025FE112,2025,DSA,Difficult,1,10
2025FE112,2025,DSA,Difficult,0,0
2025FE112,2025,DBMS,Moderate,1,10
2025FE112,2025,DBMS,Difficult,0,0
2025FE112,2025,DBMS,Difficult,0,0
2025FE112,2025,OS,Moderate,0,0
2025FE112,2025,OS,Moderate,1,10
2025FE112,2025,OS,Moderate,1,10
2025FE112,2025,CN,Difficult,0,0
2025FE112,2025,CN,Easy,1,10
2025FE112,2025,CN,Difficult,1,10
2025FE112,2025,Aptitude,Moderate,0,0
2025FE112,2025,Aptitude,Moderate,1,10
2025FE112,2025,Aptitude,Difficult,1,10
2025FE113,2025,DSA,Difficult,1,10
2025FE113,2025,DSA,Difficult,1,10
2025FE113,2025,DSA,Moderate,0,0
2025FE113,2025,DBMS,Easy,0,0
2025FE113,2025,DBMS,Easy,1,10
2025FE113,2025,DBMS,Difficult,0,0
2025FE113,2025,OS,Easy,1,10
2025FE113,2025,OS,Difficult,1,10
2025FE113,2025,OS,Easy,1,10
2025FE113,2025,CN,Moderate,0,0
2025FE113,2025,CN,Easy,1,10
2025FE113,2025,CN,Easy,0,0
2025FE113,2025,Aptitude,Difficult,0,0
2025FE113,2025,Aptitude,Easy,1,10
2025FE113,2025,Aptitude,Difficult,1,10
2025FE114,2025,DSA,Difficult,0,0
2025FE114,2025,DSA,Moderate,1,10
2025FE114,2025,DSA,Easy,1,10
2025FE114,2025,DBMS,Moderate,0,0
2025FE114,2025,DBMS,Easy,1,10
2025FE114,2025,DBMS,Easy,1,10
2025FE114,2025,OS,Easy,0,0
2025FE114,2025,OS,Moderate,1,10
2025FE114,2025,OS,Moderate,0,0
2025FE114,2025,CN,Moderate,0,0
2025FE114,2025,CN,Moderate,0,0
2025FE114,2025,CN,Moderate,1,10
2025FE114,2025,Aptitude,Moderate,1,10
2025FE114,2025,Aptitude,Moderate,1,10
2025FE114,2025,Aptitude,Moderate,0,0
2025FE115,2025,DSA,Difficult,1,10
2025FE115,2025,DSA,Difficult,0,0
2025FE115,2025,DSA,Easy,1,10
2025FE115,2025,DBMS,Easy,0,0
2025FE115,2025,DBMS,Difficult,1,10
2025FE115,2025,DBMS,Easy,0,0
2025FE115,2025,OS,Easy,0,0
2025FE115,2025,OS,Moderate,1,10
2025FE115,2025,OS,Easy,0,0
2025FE115,2025,CN,Easy,1,10
2025FE115,2025,CN,Moderate,0,0
2025FE115,2025,CN,Easy,0,0
2025FE115,2025,Aptitude,Easy,1,10
2025FE115,2025,Aptitude,Easy,0,0
2025FE115,2025,Aptitude,Difficult,1,10
2025FE116,2025,DSA,Difficult,0,0
2025FE116,2025,DSA,Easy,1,10
2025FE116,2025,DSA,Easy,0,0
2025FE116,2025,DBMS,Difficult,0,0
2025FE116,2025,DBMS,Easy,0,0
2025FE116,2025,DBMS,Moderate,0,0
2025FE116,2025,OS,Difficult,0,0
2025FE116,2025,OS,Easy,1,10
2025FE116,2025,OS,Moderate,1,10
2025FE116,2025,CN,Easy,0,0
2025FE116,2025,CN,Moderate,0,0
2025FE116,2025,CN,Moderate,1,10
2025FE116,2025,Aptitude,Difficult,0,0
2025FE116,2025,Aptitude,Moderate,0,0
2025FE116,2025,Aptitude,Moderate,0,0
2025FE117,2025,DSA,Moderate,1,10
2025FE117,2025,DSA,Moderate,1,10
2025FE117,2025,DSA,Easy,0,0
2025FE117,2025,DBMS,Difficult,0,0
2025FE117,2025,DBMS,Difficult,0,0
2025FE117,2025,DBMS,Easy,1,10
2025FE117,2025,OS,Moderate,0,0
2025FE117,2025,OS,Difficult,1,10
2025FE117,2025,OS,Difficult,1,10
2025FE117,2025,CN,Moderate,0,0
2025FE117,2025,CN,Easy,0,0
2025FE117,2025,CN,Moderate,0,0
2025FE117,2025,Aptitude,Easy,1,10
2025FE117,2025,Aptitude,Moderate,1,10
2025FE117,2025,Aptitude,Moderate,0,0
2025FE118,2025,DSA,Easy,0,0
2025FE118,2025,DSA,Difficult,1,10
2025FE118,2025,DSA,Difficult,1,10
2025FE118,2025,DBMS,Moderate,0,0
2025FE118,2025,DBMS,Easy,0,0
2025FE118,2025,DBMS,Difficult,0,0
2025FE118,2025,OS,Easy,0,0
2025FE118,2025,OS,Difficult,0,0
2025FE118,2025,OS,Difficult,0,0
2025FE118,2025,CN,Difficult,1,10
2025FE118,2025,CN,Moderate,0,0
2025FE118,2025,CN,Easy,0,0
2025FE118,2025,Aptitude,Moderate,0,0
2025FE118,2025,Aptitude,Difficult,1,10
2025FE118,2025,Aptitude,Moderate,0,0
2025FE119,2025,DSA,Easy,0,0
2025FE119,2025,DSA,Difficult,1,10
2025FE119,2025,DSA,Moderate,0,0
2025FE119,2025,DBMS,Moderate,0,0
2025FE119,2025,DBMS,Difficult,0,0
2025FE119,2025,DBMS,Difficult,1,10
2025FE119,2025,OS,Easy,1,10
2025FE119,2025,OS,Difficult,1,10
2025FE119,2025,OS,Moderate,1,10
2025FE119,2025,CN,Moderate,1,10
2025FE119,2025,CN,Easy,0,0
2025FE119,2025,CN,Difficult,1,10
2025FE119,2025,Aptitude,Difficult,0,0
2025FE119,2025,Aptitude,Difficult,0,0
2025FE119,2025,Aptitude,Easy,1,10
2025FE120,2025,DSA,Easy,0,0
2025FE120,2025,DSA,Difficult,0,0
2025FE120,2025,DSA,Difficult,0,0
2025FE120,2025,DBMS,Moderate,1,10
2025FE120,2025,DBMS,Moderate,0,0
2025FE120,2025,DBMS,Difficult,0,0
2025FE120,2025,OS,Difficult,0,0
2025FE120,2025,OS,Difficult,1,10
2025FE120,2025,OS,Moderate,1,10
2025FE120,2025,CN,Easy,0,0
2025FE120,2025,CN,Easy,0,0
2025FE120,2025,CN,Moderate,0,0
2025FE120,2025,Aptitude,Easy,1,10
2025FE120,2025,Aptitude,Difficult,1,10
2025FE120,2025,Aptitude,Moderate,1,10
2025FE121,2025,DSA,Difficult,0,0
2025FE121,2025,DSA,Difficult,1,10
2025FE121,2025,DSA,Easy,1,10
2025FE121,2025,DBMS,Easy,1,10
2025FE121,2025,DBMS,Moderate,0,0
2025FE121,2025,DBMS,Difficult,1,10
2025FE121,2025,OS,Moderate,0,0
2025FE121,2025,OS,Difficult,0,0
2025FE121,2025,OS,Easy,1,10
2025FE121,2025,CN,Difficult,0,0
2025FE121,2025,CN,Moderate,0,0
2025FE121,2025,CN,Easy,0,0
2025FE121,2025,Aptitude,Easy,1,10
2025FE121,2025,Aptitude,Difficult,1,10
2025FE121,2025,Aptitude,Difficult,0,0
2025FE122,2025,DSA,Easy,1,10
2025FE122,2025,DSA,Easy,0,0
2025FE122,2025,DSA,Difficult,0,0
2025FE122,2025,DBMS,Difficult,0,0
2025FE122,2025,DBMS,Easy,1,10
2025FE122,2025,DBMS,Difficult,0,0
2025FE122,2025,OS,Moderate,1,10
2025FE122,2025,OS,Moderate,0,0
2025FE122,2025,OS,Moderate,0,0
2025FE122,2025,CN,Difficult,0,0
2025FE122,2025,CN,Difficult,0,0
2025FE122,2025,CN,Difficult,0,0
2025FE122,2025,Aptitude,Easy,1,10
2025FE122,2025,Aptitude,Moderate,1,10
2025FE122,2025,Aptitude,Moderate,1,10
2025FE123,2025,DSA,Easy,0,0
2025FE123,2025,DSA,Moderate,1,10
2025FE123,2025,DSA,Easy,0,0
2025FE123,2025,DBMS,Moderate,1,10
2025FE123,2025,DBMS,Difficult,1,10
2025FE123,2025,DBMS,Easy,1,10
2025FE123,2025,OS,Difficult,1,10
2025FE123,2025,OS,Difficult,0,0
2025FE123,2025,OS,Moderate,1,10
2025FE123,2025,CN,Difficult,1,10
2025FE123,2025,CN,Easy,1,10
2025FE123,2025,CN,Easy,0,0
2025FE123,2025,Aptitude,Moderate,1,10
2025FE123,2025,Aptitude,Easy,1,10
2025FE123,2025,Aptitude,Moderate,1,10
2025FE124,2025,DSA,Moderate,0,0
2025FE124,2025,DSA,Easy,0,0
2025FE124,2025,DSA,Difficult,0,0
2025FE124,2025,DBMS,Easy,0,0
2025FE124,2025,DBMS,Moderate,0,0
2025FE124,2025,DBMS,Moderate,0,0
2025FE124,2025,OS,Difficult,0,0
2025FE124,2025,OS,Difficult,1,10
2025FE124,2025,OS,Difficult,1,10
2025FE124,2025,CN,Difficult,1,10
2025FE124,2025,CN,Moderate,1,10
2025FE124,2025,CN,Moderate,1,10
2025FE124,2025,Aptitude,Moderate,1,10
2025FE124,2025,Aptitude,Easy,0,0
2025FE124,2025,Aptitude,Difficult,1,10
2025FE125,2025,DSA,Moderate,0,0
2025FE125,2025,DSA,Moderate,1,10
2025FE125,2025,DSA,Moderate,0,0
2025FE125,2025,DBMS,Difficult,0,0
2025FE125,2025,DBMS,Difficult,1,10
2025FE125,2025,DBMS,Moderate,0,0
2025FE125,2025,OS,Easy,0,0
2025FE125,2025,OS,Difficult,1,10
2025FE125,2025,OS,Easy,0,0
2025FE125,2025,CN,Easy,0,0
2025FE125,2025,CN,Difficult,0,0
2025FE125,2025,CN,Moderate,0,0
2025FE125,2025,Aptitude,Easy,0,0
2025FE125,2025,Aptitude,Easy,1,10
2025FE125,2025,Aptitude,Easy,1,10
2025FE126,2025,DSA,Easy,1,10
2025FE126,2025,DSA,Easy,0,0
2025FE126,2025,DSA,Difficult,1,10
2025FE126,2025,DBMS,Moderate,1,10
2025FE126,2025,DBMS,Difficult,0,0
2025FE126,2025,DBMS,Difficult,1,10
2025FE126,2025,OS,Moderate,0,0
2025FE126,2025,OS,Difficult,1,10
2025FE126,2025,OS,Moderate,1,10
2025FE126,2025,CN,Easy,1,10
2025FE126,2025,CN,Easy,1,10
2025FE126,2025,CN,Moderate,1,10
2025FE126,2025,Aptitude,Moderate,0,0
2025FE126,2025,Aptitude,Easy,1,10
2025FE126,2025,Aptitude,Difficult,0,0
2025FE127,2025,DSA,Moderate,1,10
2025FE127,2025,DSA,Easy,1,10
2025FE127,2025,DSA,Easy,0,0
2025FE127,2025,DBMS,Easy,0,0
2025FE127,2025,DBMS,Moderate,0,0
2025FE127,2025,DBMS,Moderate,1,10
2025FE127,2025,OS,Difficult,1,10
2025FE127,2025,OS,Difficult,1,10
2025FE127,2025,OS,Easy,0,0
2025FE127,2025,CN,Easy,0,0
2025FE127,2025,CN,Difficult,1,10
2025FE127,2025,CN,Easy,0,0
2025FE127,2025,Aptitude,Difficult,1,10
2025FE127,2025,Aptitude,Easy,0,0
2025FE127,2025,Aptitude,Moderate,0,0
2025FE128,2025,DSA,Easy,0,0
2025FE128,2025,DSA,Difficult,0,0
2025FE128,2025,DSA,Moderate,0,0
2025FE128,2025,DBMS,Moderate,1,10
2025FE128,2025,DBMS,Moderate,0,0
2025FE128,2025,DBMS,Difficult,1,10
2025FE128,2025,OS,Moderate,0,0
2025FE128,2025,OS,Easy,1,10
2025FE128,2025,OS,Moderate,0,0
2025FE128,2025,CN,Easy,0,0
2025FE128,2025,CN,Easy,1,10
